Player,GP,PTS,REB,AST,STL,BLK,FG3M,TOV,40-Point Games,50-Point Games,Double Doubles,Triple Doubles,Total Fantasy Points,Fantasy Points Per Game
Nikola Vučević,65,1181,576,179,53,70,2,123,0,0,29,0,1498.5,23.05
Eric Bledsoe,31,632,125,190,63,19,48,110,0,0,3,0,712.0,22.97
Kevin Love,77,1234,762,185,58,41,158,142,0,0,35,0,1734.0,22.52
Al Horford,82,1249,596,263,68,121,88,107,0,0,17,0,1815.5,22.14
Derrick Favors,62,1016,503,94,74,91,0,104,0,0,19,0,1350.0,21.77
Marc Gasol,52,861,362,196,50,70,2,118,0,0,9,1,1122.5,21.59
Chris Bosh,53,1010,390,128,36,34,81,78,0,0,15,0,1140.5,21.52
Rudy Gobert,61,557,668,91,45,135,0,114,0,0,20,0,1303.5,21.37
LaMarcus Aldridge,74,1331,632,110,38,81,0,99,0,0,26,0,1572.5,21.25
Isaiah Thomas,82,1823,243,509,91,9,167,220,0,0,7,0,1734.0,21.15
Thaddeus Young,73,1102,660,136,112,37,7,136,0,0,28,0,1540.5,21.1
Greg Monroe,79,1210,696,178,72,67,0,129,0,0,32,0,1660.0,21.01
DeMar DeRozan,78,1830,349,315,81,21,47,175,0,0,3,0,1634.5,20.96
Marcin Gortat,75,1012,741,106,47,96,0,121,0,0,41,0,1559.0,20.79
Nicolas Batum,70,1046,428,403,65,43,139,205,0,0,11,2,1449.5,20.71
Ricky Rubio,76,766,326,658,162,10,62,193,0,0,14,0,1563.0,20.57
Tyreke Evans,25,379,129,164,32,8,33,73,0,0,6,0,512.0,20.48
Kristaps Porziņģis,72,1028,526,94,53,134,81,121,0,0,21,0,1448.5,20.12
Victor Oladipo,72,1153,345,282,116,54,98,153,1,0,3,1,1445.5,20.08
Dirk Nowitzki,75,1372,489,132,52,52,126,84,1,0,10,0,1505.0,20.07
Dahntay Jones,1,13,5,2,1,2,1,0,0,0,0,0,20.0,20.0
Gordon Hayward,80,1578,397,296,95,27,143,202,0,0,4,0,1599.5,19.99
Nerlens Noel,67,747,542,122,118,100,1,158,0,0,16,0,1332.0,19.88
Rudy Gay,70,1204,456,120,100,51,74,139,0,0,7,0,1385.0,19.79
Klay Thompson,80,1771,306,166,60,49,276,138,4,0,0,0,1579.5,19.74
CJ McCollum,80,1666,259,341,97,23,197,196,0,0,2,0,1577.5,19.72
Brandon Knight,52,1018,202,263,61,20,120,177,0,0,4,1,1025.0,19.71
Khris Middleton,79,1434,302,331,131,19,143,180,0,0,1,0,1542.5,19.53
Danilo Gallinari,53,1036,281,135,42,19,87,77,0,0,3,0,1025.5,19.35
Jrue Holiday,65,1089,195,391,88,22,87,167,0,0,5,0,1232.0,18.95
Mike Conley,56,857,164,342,67,16,78,84,0,0,4,0,1059.5,18.92
Dwyane Wade,74,1409,302,344,79,42,7,203,0,0,2,0,1395.0,18.85
Kyrie Irving,53,1041,157,250,56,18,84,124,0,0,1,0,994.5,18.76
Reggie Jackson,79,1489,253,492,59,11,118,223,1,0,9,0,1475.5,18.68
Jonas Valančiūnas,60,768,547,42,25,80,0,85,0,0,22,0,1120.0,18.67
Julius Randle,81,919,829,144,53,29,10,149,0,0,34,1,1488.5,18.38
Jarrett Jack,32,411,136,236,34,7,31,94,0,0,6,0,587.0,18.34
Tobias Harris,76,1116,510,169,65,40,80,108,0,0,12,0,1391.0,18.3
Jae Crowder,73,1038,373,135,126,35,122,83,0,0,5,0,1332.0,18.25
Jahlil Okafor,53,928,373,65,22,61,1,124,0,0,11,0,955.5,18.03
Jared Sullinger,81,834,673,187,75,47,29,102,0,0,25,0,1458.5,18.01
Michael Carter-Williams,54,623,276,281,80,41,15,153,0,0,6,0,971.0,17.98
Ish Smith,77,972,305,502,88,24,56,175,0,0,12,0,1382.0,17.95
Zach Randolph,68,1040,529,142,43,13,6,105,0,0,17,1,1220.0,17.94
Serge Ibaka,78,983,533,66,38,148,60,108,0,0,9,0,1393.5,17.87
Kenneth Faried,67,835,581,79,32,60,1,91,0,0,21,0,1192.0,17.79
Robert Covington,67,858,419,97,105,40,170,143,0,0,7,0,1184.0,17.67
Monta Ellis,81,1121,271,383,150,37,87,203,0,0,1,0,1430.0,17.65
Jeff Teague,79,1239,214,470,97,24,110,218,0,0,4,0,1386.5,17.55
Trevor Ariza,81,1025,366,188,160,26,185,113,0,0,1,0,1419.0,17.52
Ryan Anderson,66,1124,396,73,38,25,131,90,0,0,8,0,1140.5,17.28
Marvin Williams,81,948,521,110,58,77,152,62,0,0,10,0,1399.0,17.27
Will Barton,82,1178,476,203,71,39,112,139,0,0,6,0,1411.0,17.21
Andrew Wiggins,81,1675,291,164,78,46,57,182,0,0,1,0,1388.0,17.14
Goran Dragic,72,1018,277,419,71,17,64,185,0,0,5,0,1233.0,17.12
Tim Duncan,61,522,447,163,47,78,0,90,0,0,11,0,1042.0,17.08
Gorgui Dieng,82,827,585,143,94,96,6,140,0,0,15,0,1399.5,17.07
Mason Plumlee,82,749,628,226,68,85,0,154,0,0,15,0,1395.5,17.02
Kobe Bryant,66,1161,247,184,62,13,133,129,1,1,2,0,1103.0,16.71
Nikola Jokić,80,796,560,189,79,50,28,104,0,0,16,0,1331.0,16.64
Deron Williams,65,918,190,378,61,14,97,150,0,0,4,0,1079.5,16.61
Luol Deng,74,911,443,140,74,29,88,81,0,0,13,0,1220.5,16.49
Zaza Pachulia,76,650,718,128,64,22,0,119,0,0,26,0,1250.0,16.45
Bradley Beal,55,958,188,162,54,11,105,112,0,0,0,0,899.5,16.35
Al Jefferson,47,562,301,70,30,41,0,34,0,0,7,0,767.0,16.32
Elfrid Payton,73,778,261,467,89,20,30,177,0,0,14,1,1189.0,16.29
Joakim Noah,29,124,255,110,18,29,0,52,0,0,1,0,470.0,16.21
Otto Porter Jr.,75,871,391,120,105,32,98,70,0,0,5,0,1204.5,16.06
Robin Lopez,82,842,602,114,16,129,0,133,0,0,15,0,1309.0,15.96
Ian Mahinmi,71,660,507,104,65,75,0,100,0,0,9,0,1130.0,15.92
Marcus Morris Sr.,80,1131,404,201,67,23,108,140,0,0,4,0,1268.5,15.86
Chandler Parsons,61,837,285,169,46,21,104,95,0,0,3,0,966.5,15.84
George Hill,74,894,298,259,83,17,128,101,0,0,0,0,1167.0,15.77
Derrick Rose,66,1080,225,311,44,14,44,175,0,0,1,0,1040.0,15.76
Avery Bradley,76,1155,220,158,117,19,147,109,0,0,0,0,1192.0,15.68
Kent Bazemore,75,872,379,171,98,38,109,138,0,0,1,0,1175.5,15.67
Emmanuel Mudiay,68,872,232,372,65,35,74,217,0,0,4,0,1064.0,15.65
Nikola Mirotic,66,777,362,100,58,46,135,102,0,0,5,0,1029.0,15.59
Jordan Clarkson,79,1225,313,192,88,7,111,135,0,0,1,0,1229.0,15.56
Kentavious Caldwell-Pope,76,1105,282,138,110,17,114,105,0,0,1,0,1179.5,15.52
Matt Barnes,76,758,420,163,78,57,119,121,0,0,7,1,1179.5,15.52
Tristan Thompson,82,643,738,62,38,51,0,61,0,0,23,0,1261.5,15.38
Evan Turner,81,854,397,359,80,28,20,169,0,0,4,0,1244.0,15.36
Al-Farouq Aminu,82,839,499,138,72,53,126,120,0,0,8,0,1257.5,15.34
Aaron Gordon,78,719,507,128,59,55,42,66,0,0,12,0,1189.5,15.25
Enes Freedom,82,1038,664,33,26,33,10,115,0,0,25,0,1249.0,15.23
Jabari Parker,76,1070,395,130,69,29,9,116,0,0,6,0,1150.5,15.14
Michael Kidd-Gilchrist,7,89,45,9,3,3,3,8,0,0,2,0,106.0,15.14
Andrew Bogut,70,375,492,162,33,114,1,83,0,0,5,0,1058.0,15.11
Taj Gibson,73,627,504,106,47,77,0,78,0,0,7,0,1100.5,15.08
Rodney Hood,79,1149,267,213,73,16,161,125,0,0,0,0,1188.0,15.04
Evan Fournier,79,1213,225,214,96,2,156,133,0,0,0,0,1186.5,15.02
DeMarre Carroll,26,286,122,27,44,6,46,28,0,0,0,0,387.0,14.88
Omri Casspi,69,813,410,95,56,17,112,94,0,0,6,0,1025.5,14.86
Jerami Grant,77,749,361,135,54,127,35,110,0,0,3,0,1143.0,14.84
Patrick Beverley,71,700,250,239,94,26,124,91,0,0,1,0,1051.0,14.8
Jordan Hamilton,11,125,62,25,8,3,13,17,0,0,1,0,162.0,14.73
Eric Gordon,45,686,99,121,43,14,113,73,0,0,0,0,660.5,14.68
Darren Collison,74,1035,169,318,77,4,87,130,0,0,4,0,1084.0,14.65
Marcus Smart,61,558,255,185,91,18,61,80,0,0,2,1,891.5,14.61
P.J. Tucker,82,652,512,177,106,20,68,111,0,0,7,0,1197.0,14.6
Tyson Chandler,66,472,576,64,36,44,0,93,0,0,20,0,963.0,14.59
Markieff Morris,64,765,352,124,58,34,47,135,0,0,2,0,933.0,14.58
D'Angelo Russell,80,1054,274,266,93,13,130,196,0,0,1,0,1149.0,14.36
Lou Williams,67,1028,169,167,62,19,110,107,1,0,0,0,961.0,14.34
Alex Len,78,703,594,97,38,62,1,145,0,0,19,0,1117.0,14.32
Ed Davis,81,526,599,88,57,72,0,64,0,0,9,0,1153.0,14.23
Amir Johnson,79,577,505,138,52,83,10,94,0,0,8,0,1120.5,14.18
Joe Johnson,81,992,292,318,61,4,120,159,0,0,3,0,1140.0,14.07
Bismack Biyombo,82,454,655,29,19,133,0,71,0,0,9,0,1153.0,14.06
Myles Turner,60,619,332,41,25,86,3,67,0,0,4,0,843.0,14.05
Cody Zeller,73,638,455,71,57,63,1,68,0,0,5,0,1022.5,14.01
JR Smith,77,955,217,130,81,21,204,59,0,0,1,0,1072.5,13.93
Wesley Matthews,78,977,238,151,78,17,189,78,0,0,0,0,1084.0,13.9
Harrison Barnes,66,774,325,117,41,10,82,57,0,0,1,0,916.0,13.88
Tony Parker,72,857,176,379,54,11,27,131,0,0,3,0,999.0,13.88
Clint Capela,77,542,494,47,59,92,0,60,0,0,10,0,1064.0,13.82
Zach LaVine,82,1150,228,251,69,17,123,155,0,0,0,0,1132.5,13.81
Steven Adams,80,636,533,62,42,89,0,84,0,0,6,0,1097.0,13.71
Ersan Ilyasova,74,767,403,67,52,33,96,71,0,0,4,0,1004.5,13.57
Jusuf Nurkić,32,263,175,40,24,44,0,55,0,0,4,0,431.5,13.48
Jeff Green,80,939,332,138,58,40,67,93,0,0,1,0,1077.0,13.46
Gary Harris,76,932,220,147,97,18,105,98,0,0,0,0,1017.5,13.39
Mario Chalmers,61,628,157,230,88,13,46,110,0,0,0,0,816.0,13.38
Jeremy Lin,78,914,253,235,58,42,76,150,0,0,1,0,1034.0,13.26
JJ Redick,75,1226,139,106,42,5,200,78,1,0,0,0,975.0,13.0
Michael Beasley,20,255,98,16,11,9,3,24,0,0,1,0,260.0,13.0
Norris Cole,45,477,151,167,37,5,33,75,0,0,2,0,584.0,12.98
Andre Iguodala,65,457,263,219,73,19,54,79,0,0,1,0,843.5,12.98
Jerryd Bayless,52,541,141,163,47,11,101,73,0,0,1,0,669.0,12.87
Tony Allen,64,535,296,70,110,18,15,78,0,0,1,0,820.0,12.81
Rondae Hollis-Jefferson,29,167,154,43,39,16,4,26,0,0,2,0,368.5,12.71
Arron Afflalo,71,909,266,144,25,10,91,82,0,0,1,0,899.0,12.66
Jordan Hill,73,645,451,87,36,37,0,92,0,0,9,0,923.5,12.65
Danny Green,79,572,303,141,79,64,116,75,0,0,0,0,999.0,12.65
Dennis Schröder,80,879,204,349,70,9,77,183,0,0,2,0,1008.0,12.6
Kelly Olynyk,69,687,281,105,52,33,85,74,0,0,1,0,869.0,12.59
Raymond Felton,80,763,258,284,68,15,60,121,0,0,3,1,1003.5,12.54
Mirza Teletovic,79,965,302,89,32,21,181,84,0,0,2,0,988.0,12.51
Alec Burks,31,412,109,63,18,4,32,51,0,0,0,0,387.0,12.48
Jose Calderon,72,544,229,298,63,7,84,87,0,0,1,0,895.0,12.43
Nene,57,525,259,97,54,26,0,76,0,0,1,0,703.5,12.34
Devin Booker,76,1048,187,200,44,20,99,160,0,0,3,0,931.5,12.26
Jon Leuer,67,567,373,72,38,30,42,75,0,0,10,0,820.5,12.25
CJ Miles,64,753,175,63,53,29,142,70,0,0,0,0,779.5,12.18
Jamal Crawford,79,1120,145,183,52,12,117,113,0,0,0,0,961.5,12.17
Willie Cauley-Stein,66,463,352,37,47,66,0,46,0,0,3,0,803.5,12.17
Kyle Korver,80,739,260,164,60,35,158,98,0,0,0,0,964.5,12.06
Jameer Nelson,39,299,115,190,25,5,43,66,0,0,0,0,470.0,12.05
Festus Ezeli,46,320,257,32,18,50,0,38,0,0,6,0,553.0,12.02
Langston Galloway,82,625,288,207,77,22,77,61,0,0,1,0,984.0,12.0
Manu Ginobili,58,555,146,177,66,11,70,99,0,0,0,0,690.5,11.91
Jordan Farmar,12,110,25,37,15,2,16,18,0,0,0,0,141.0,11.75
T.J. McConnell,81,493,250,367,95,10,31,140,0,0,0,0,949.0,11.72
Thabo Sefolosha,75,480,334,107,85,37,42,68,0,0,1,0,879.0,11.72
John Henson,57,397,221,54,18,109,0,64,0,0,3,0,666.5,11.69
Roy Hibbert,81,481,398,95,32,110,0,76,0,0,3,0,944.5,11.66
David Lee,55,427,305,84,22,28,0,66,0,0,4,0,640.5,11.65
Darrell Arthur,70,527,293,96,53,48,45,66,0,0,2,0,813.0,11.61
Courtney Lee,79,761,205,136,85,28,82,72,0,0,0,0,916.5,11.6
J.J. Barea,74,808,152,302,26,2,100,113,0,0,2,0,853.0,11.53
Kosta Koufos,78,529,423,33,40,70,0,48,0,0,5,0,897.5,11.51
Jared Dudley,81,638,286,171,75,18,100,80,0,0,0,0,932.0,11.51
Luis Scola,76,664,360,66,46,27,65,68,0,0,3,0,871.5,11.47
Henry Sims,14,91,72,9,9,14,0,12,0,0,0,0,160.5,11.46
T.J. Warren,47,515,147,44,37,16,28,32,0,0,1,0,537.5,11.44
Shane Larkin,78,566,180,342,95,12,39,146,0,0,0,0,892.5,11.44
Toney Douglas,61,531,143,157,70,5,81,64,0,0,1,0,693.0,11.36
Trevor Booker,79,463,452,83,59,41,12,81,0,0,4,0,895.5,11.34
Justise Winslow,78,502,403,118,68,26,32,95,0,0,0,0,881.0,11.29
Hollis Thompson,77,758,272,99,36,24,149,76,0,0,0,0,868.5,11.28
Isaiah Canaan,77,846,174,137,56,12,176,91,0,0,0,0,867.0,11.26
Jeremy Lamb,66,580,252,77,42,30,56,50,0,0,1,0,742.0,11.24
Meyers Leonard,61,511,314,92,8,18,86,77,0,0,4,0,683.5,11.2
Cole Aldrich,60,328,288,50,47,68,0,64,0,0,3,0,671.0,11.18
Terrence Jones,50,434,211,41,23,39,25,49,0,0,0,0,556.5,11.13
Brandon Bass,66,473,285,74,33,55,0,42,0,0,0,0,729.5,11.05
David West,78,554,309,143,44,55,3,68,0,0,1,0,861.5,11.04
Duje Dukan,1,6,4,1,1,0,2,0,0,0,0,0,11.0,11.0
Cory Joseph,80,677,210,250,63,20,30,102,0,0,0,0,877.5,10.97
O.J. Mayo,41,321,105,118,48,8,52,72,0,0,0,0,449.5,10.96
Patrick Patterson,79,543,342,94,53,32,106,65,0,0,0,0,865.5,10.96
Briante Weber,7,31,25,21,9,3,0,9,0,0,0,0,76.5,10.93
Donald Sloan,61,424,173,268,32,4,38,80,0,0,3,0,667.0,10.93
Dion Waiters,78,762,202,154,81,15,86,120,0,0,0,0,852.0,10.92
Allen Crabbe,81,832,216,99,63,16,112,64,0,0,0,0,881.0,10.88
Matthew Dellavedova,76,569,162,337,44,9,98,116,0,0,1,0,823.5,10.84
Frank Kaminsky,81,606,335,98,38,43,68,58,0,0,1,0,875.0,10.8
Tyler Johnson,36,314,109,79,24,14,27,47,0,0,0,0,387.5,10.76
Wesley Johnson,80,549,248,49,89,56,103,54,0,0,0,0,859.0,10.74
Terrence Ross,73,720,185,56,54,25,131,46,0,0,1,0,779.5,10.68
Bobby Portis,62,436,337,52,25,22,16,54,0,0,6,0,661.0,10.66
Stanley Johnson,73,593,306,118,55,12,63,114,0,0,3,0,775.0,10.62
JaMychal Green,78,578,373,67,46,33,15,83,0,0,7,0,818.5,10.49
Carl Landry,36,351,146,32,12,9,6,22,0,0,0,0,376.5,10.46
Ramon Sessions,82,810,203,239,46,5,36,115,0,0,3,0,855.0,10.43
Patty Mills,81,690,158,226,59,6,123,76,0,0,0,0,844.5,10.43
Iman Shumpert,54,311,203,92,54,19,43,57,0,0,1,0,562.0,10.41
Shelvin Mack,52,448,128,187,34,3,39,95,0,0,3,0,540.5,10.39
Bojan Bogdanovic,79,887,255,99,29,5,129,115,1,0,1,0,817.0,10.34
Larry Nance Jr.,63,349,312,44,54,23,1,41,0,0,3,0,647.0,10.27
Marcus Thornton,61,590,150,84,47,4,91,51,0,0,0,0,625.5,10.25
Spencer Hawes,57,340,244,109,22,27,38,58,0,0,1,0,583.0,10.23
Rodney Stuckey,58,517,156,142,43,8,20,76,0,0,0,0,592.5,10.22
Trey Burke,64,679,112,148,35,6,88,80,0,0,0,0,645.5,10.09
Josh Smith,55,332,192,90,34,47,41,77,0,0,0,0,553.5,10.06
Brandan Wright,12,83,43,6,5,15,0,10,0,0,0,0,120.5,10.04
Joffrey Lauvergne,59,465,290,56,13,15,13,54,0,0,5,0,592.0,10.03
Garrett Temple,80,582,212,140,69,18,89,64,0,0,0,0,797.5,9.97
Lavoy Allen,79,428,424,76,26,42,0,69,0,0,4,0,785.0,9.94
Brandon Jennings,48,332,96,170,29,7,51,57,0,0,1,0,473.5,9.86
Nik Stauskas,73,617,183,138,44,20,106,94,0,0,0,0,716.5,9.82
Derrick Williams,80,746,296,75,29,9,44,61,0,0,4,0,785.0,9.81
Lance Stephenson,69,573,223,133,43,9,30,94,0,0,1,0,668.5,9.69
Aron Baynes,81,514,384,51,21,52,0,67,0,0,1,0,772.0,9.53
Shaun Livingston,78,488,169,237,57,27,2,78,0,0,0,0,741.0,9.5
Devin Harris,64,487,138,118,60,13,52,66,0,0,0,0,605.5,9.46
Marco Belinelli,68,696,117,127,37,2,91,80,0,0,0,0,635.5,9.35
Shabazz Muhammad,82,863,267,52,24,7,44,70,0,0,0,0,764.5,9.32
Gerald Henderson,72,624,211,75,39,19,48,68,0,0,0,0,670.0,9.31
Maurice Harkless,78,498,280,67,49,35,39,62,0,0,4,0,725.5,9.3
Corey Brewer,82,590,199,109,84,19,61,78,0,0,0,0,761.5,9.29
Gerald Green,69,616,163,56,38,19,84,46,0,0,0,0,637.0,9.23
Timofey Mozgov,76,475,337,33,22,57,1,71,0,0,2,0,697.0,9.17
Jason Smith,76,546,219,62,33,65,4,57,0,0,1,0,696.0,9.16
Thomas Robinson,71,307,359,46,39,36,0,69,0,0,8,0,647.5,9.12
Kris Humphries,53,343,218,36,16,23,34,38,0,0,1,0,483.5,9.12
Andre Roberson,70,337,251,47,53,42,32,35,0,0,0,0,637.5,9.11
Austin Rivers,67,593,130,99,48,9,62,61,0,0,0,0,609.5,9.1
Amar'e Stoudemire,52,300,222,27,18,41,0,47,0,0,2,0,472.0,9.08
Alexis Ajinca,59,352,269,31,19,36,0,54,0,0,4,0,536.0,9.08
D.J. Augustin,62,467,95,198,38,4,68,84,0,0,2,0,562.5,9.07
Channing Frye,70,425,234,71,29,28,91,43,0,0,0,0,634.0,9.06
E'Twaun Moore,59,443,133,99,37,18,47,53,0,0,0,0,534.0,9.05
Gary Neal,40,390,83,47,20,1,41,29,0,0,0,0,358.5,8.96
Josh Richardson,52,341,107,73,36,25,53,35,0,0,0,0,464.0,8.92
Ty Lawson,66,373,120,237,53,7,36,95,0,0,1,0,587.5,8.9
Omer Asik,68,269,414,26,21,23,0,60,0,0,2,0,604.5,8.89
Ronnie Price,62,331,99,147,74,13,68,70,0,0,0,0,549.5,8.86
Archie Goodwin,57,505,142,118,27,13,23,100,0,0,1,0,505.0,8.86
Mike Dunleavy,31,222,83,39,14,10,39,26,0,0,0,0,274.5,8.85
Sean Kilpatrick,31,345,56,29,12,2,39,31,0,0,0,0,274.0,8.84
Kevin Garnett,38,122,150,62,28,10,0,16,0,0,0,0,333.0,8.76
Boris Diaw,76,485,233,176,26,21,25,97,0,0,0,0,661.0,8.7
Dwight Powell,69,399,273,44,36,24,2,40,0,0,3,0,600.5,8.7
Bryce Dejean-Jones,14,79,48,15,10,2,12,11,0,0,0,0,121.5,8.68
Wayne Ellington,76,586,174,83,48,5,96,45,0,0,0,0,659.0,8.67
Nemanja Bjelica,60,308,210,82,26,21,48,47,0,0,3,0,520.0,8.67
Dante Cunningham,80,484,236,77,42,33,55,41,0,0,0,0,691.5,8.64
Kyle O'Quinn,65,309,250,72,20,49,5,61,0,0,1,0,557.0,8.57
Kyle Anderson,78,350,244,123,60,29,12,59,0,0,1,0,668.0,8.56
Luke Babbitt,47,327,148,53,11,7,44,23,0,0,1,0,400.5,8.52
Chris McCullough,24,112,68,9,28,12,13,15,0,0,0,0,204.5,8.52
Marreese Speights,72,512,239,61,19,34,24,66,0,0,1,0,609.0,8.46
JJ Hickson,35,206,132,23,15,14,0,25,0,0,2,0,293.0,8.37
Vince Carter,60,395,146,56,38,16,59,35,0,0,0,0,502.0,8.37
Doug McDermott,81,764,195,59,14,6,110,53,0,0,0,0,678.0,8.37
Greivis Vasquez,23,130,47,91,10,0,18,40,0,0,0,0,192.0,8.35
Miles Plumlee,61,314,232,16,21,50,0,40,0,0,0,0,507.0,8.31
Jeff Withey,51,217,173,20,21,53,0,28,0,0,2,0,423.5,8.3
Kevin Martin,55,514,110,58,26,3,49,54,0,0,0,0,453.5,8.25
Andrew Nicholson,56,384,201,25,10,22,41,41,0,0,0,0,461.5,8.24
Mo Williams,41,338,72,98,14,5,36,57,0,0,0,0,338.0,8.24
Elton Brand,17,70,63,18,9,8,0,11,0,0,1,0,140.0,8.24
Tim Frazier,51,261,110,162,33,2,16,65,0,0,2,0,417.5,8.19
Xavier Munford,14,80,31,22,13,3,9,15,0,0,0,0,114.5,8.18
Dewayne Dedmon,58,255,228,13,22,46,0,32,0,0,1,0,473.5,8.16
Trey Lyles,80,488,299,59,26,18,49,65,0,0,2,0,651.5,8.14
James Ennis III,22,159,42,21,16,5,26,19,0,0,0,0,178.5,8.11
Ben McLemore,68,531,148,79,52,10,67,99,0,0,0,0,551.0,8.1
Aaron Brooks,69,491,101,180,30,10,66,82,0,0,0,0,557.5,8.08
Tiago Splitter,36,201,120,30,20,12,0,24,0,0,0,0,290.5,8.07
Anthony Tolliver,72,383,229,52,26,16,98,28,0,0,0,0,577.5,8.02
Paul Pierce,68,417,186,71,33,17,75,58,0,0,0,0,545.0,8.01
Alonzo Gee,73,325,245,72,63,13,17,55,0,0,0,0,585.0,8.01
Randy Foye,81,474,156,161,39,29,75,86,0,0,0,0,641.5,7.92
Richaun Holmes,51,287,135,33,19,40,8,32,0,0,0,0,401.5,7.87
Mike Scott,75,464,206,78,25,17,62,42,0,0,0,0,589.0,7.85
Chris Andersen,27,105,98,12,15,13,4,9,0,0,0,0,211.5,7.83
JaVale McGee,34,172,133,3,5,26,0,21,0,0,1,0,264.0,7.76
Quincy Acy,59,307,188,27,29,24,19,27,0,0,0,0,457.0,7.75
Salah Mejri,34,125,123,10,8,36,0,23,0,0,3,0,263.5,7.75
C.J. Watson,33,142,66,88,19,5,14,25,0,0,0,0,255.0,7.73
Metta World Peace,35,176,89,27,22,11,26,15,0,0,0,0,268.0,7.66
Lance Thomas,59,484,131,53,22,7,44,57,0,0,0,0,449.0,7.61
Jerian Grant,76,426,143,177,50,10,22,87,0,0,0,0,577.0,7.59
PJ Hairston,66,410,174,38,32,11,70,41,0,0,1,0,498.0,7.55
Boban Marjanovic,54,297,194,21,12,23,0,29,0,0,3,0,407.5,7.55
Markel Brown,62,363,122,91,38,15,38,54,0,0,1,0,466.5,7.52
Tyus Jones,37,156,47,108,31,3,16,33,0,0,0,0,276.0,7.46
Jonas Jerebko,78,340,288,62,20,24,43,52,0,0,1,0,578.5,7.42
Tony Snell,64,338,199,63,16,17,56,52,0,0,1,0,474.0,7.41
Donatas Motiejunas,37,230,109,41,17,5,16,44,0,0,0,0,273.0,7.38
Nick Young,54,392,97,34,23,7,77,30,0,0,0,0,395.5,7.32
Norman Powell,49,273,111,47,29,10,36,32,0,0,0,0,358.5,7.32
James Johnson,57,287,126,67,29,33,20,54,0,0,0,0,416.5,7.31
Mario Hezonja,79,478,176,109,39,17,67,97,0,0,0,0,572.5,7.25
Marcelo Huertas,53,237,90,182,26,7,16,80,0,0,0,0,384.5,7.25
Sasha Vujacic,61,296,149,84,34,5,52,44,0,0,0,0,441.0,7.23
Tarik Black,39,133,157,16,14,18,0,22,0,0,0,0,281.5,7.22
Steve Blake,58,254,89,200,24,5,52,81,0,0,0,0,419.0,7.22
Leandro Barbosa,68,433,117,82,44,10,39,53,0,0,0,0,490.0,7.21
Raul Neto,81,476,120,174,62,2,64,109,0,0,0,0,583.0,7.2
Seth Curry,44,299,60,67,22,3,50,36,0,0,1,0,316.5,7.19
Solomon Hill,59,246,166,57,37,11,24,33,0,0,1,0,422.0,7.15
Willie Reed,39,182,122,10,6,30,0,16,0,0,0,0,279.0,7.15
Alan Williams,10,29,38,5,4,5,0,6,0,0,1,0,70.5,7.05
